CalName,CaseId,StationName,π¶¬ ÷∏¡Ó(%),Idc,Ud,UdL,Udio,Pd,Pconv,miu,Ang,TC,Uac,Uv,Qconv,Qf_max,Qf_min,Udio_N,Uv_N,
≤‚ ‘1493816327,SGSH222,S’æ, 40.0000,  0.7429,350.0000,349.2167,230.7812,259.9999,260.9305, 11.0170, 34.6255,  19,500.0000,170.8890,221.6273,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 40.0000,  0.1714,342.0692,342.3452,262.1389, 58.6403, 58.3977,  9.4061, 44.6078,  18,220.0000,194.1087, 68.1858,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SGSH222,P’æ, 40.0000,  0.5714,339.0996,339.7024,232.2346,193.7713,193.0622, 10.3741, 37.8931,  17,500.0000,171.9652,181.6001,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 45.0000,  0.8357,350.0000,349.1187,230.7812,292.4999,293.6150, 12.4255, 33.8196,  19,500.0000,170.8890,249.0040,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 45.0000,  0.1929,341.0779,341.3884,262.1389, 65.7791, 65.4866, 10.5668, 44.1420,  18,220.0000,194.1087, 76.8503,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SGSH222,P’æ, 45.0000,  0.6429,337.7371,338.4152,232.2346,217.1168,216.2675, 11.6323, 37.4607,  17,500.0000,171.9652,205.1307,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 50.0000,  0.9286,350.0000,349.0208,230.7812,324.9999,326.3147, 13.8452, 32.9963,  19,500.0000,170.8890,276.2733,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 50.0000,  0.2143,340.0866,340.4315,262.1389, 72.8755, 72.5286, 11.7256, 43.6722,  18,220.0000,194.1087, 85.5404,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SGSH222,P’æ, 50.0000,  0.7143,336.3745,337.1280,232.2346,240.2676,239.2668, 12.8847, 37.0240,  17,500.0000,171.9652,228.8199,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 55.0000,  1.0214,350.0000,348.9229,230.7812,357.4998,359.0295, 15.2779, 32.1544,  19,500.0000,170.8890,303.4239,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 55.0000,  0.2357,339.0952,339.4747,262.1389, 79.9293, 79.5238, 12.8827, 43.1983,  18,220.0000,194.1087, 94.2544,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SGSH222,P’æ, 55.0000,  0.7857,335.0120,335.8408,232.2346,263.2238,262.0600, 14.1318, 36.5828,  17,500.0000,171.9652,252.6604,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 60.0000,  1.1143,350.0000,348.8250,230.7812,389.9998,391.7595, 16.7252, 31.2924,  19,500.0000,170.8890,330.4441,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 60.0000,  0.2571,338.1039,338.5178,262.1389, 86.9408, 86.4722, 14.0387, 42.7203,  18,220.0000,194.1087,102.9909,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SGSH222,P’æ, 60.0000,  0.8571,333.6494,334.5536,232.2346,285.9853,284.6470, 15.3744, 36.1370,  17,500.0000,171.9652,276.6453,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 65.0000,  1.2071,350.0000,348.7271,230.7812,422.4999,424.5046, 18.1890, 30.4085,  19,500.0000,170.8890,357.3213,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 65.0000,  0.2786,337.1125,337.5610,262.1389, 93.9097, 93.3737, 15.1938, 42.2378,  18,220.0000,194.1087,111.7480,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SGSH222,P’æ, 65.0000,  0.9286,332.2869,333.2664,232.2346,308.5522,307.0280, 16.6131, 35.6864,  17,500.0000,171.9652,300.7678,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 70.0000,  1.3000,350.0000,348.6292,230.7812,454.9998,457.2649, 19.6716, 29.5007,  19,500.0000,170.8890,384.0424,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 70.0000,  0.3000,336.1212,336.6042,262.1389,100.8360,100.2282, 16.3484, 41.7509,  18,220.0000,194.1087,120.5242,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SGSH222,P’æ, 70.0000,  1.0000,330.9244,331.9792,232.2346,330.9245,329.2029, 17.8485, 35.2308,  17,500.0000,171.9652,325.0214,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 75.0000,  1.3929,350.0000,348.5312,230.7812,487.4998,490.0403, 21.1754, 28.5667,  19,500.0000,170.8890,410.5937,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 75.0000,  0.3214,335.1298,335.6473,262.1389,107.7200,107.0360, 17.5028, 41.2593,  18,220.0000,194.1087,129.3179,361.8911,281.8911,262.1389,194.1087,
≤‚ ‘1493816327,SGSH222,P’æ, 75.0000,  1.0714,329.5618,330.6920,232.2346,353.1021,351.1716, 19.0811, 34.7701,  17,500.0000,171.9652,349.3994,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 80.0000,  1.4857,350.0000,348.4333,230.7812,519.9997,522.8309, 22.7032, 27.6039,  19,500.0000,170.8890,436.9605,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 80.0000,  0.3429,334.1385,334.6905,266.0514,114.5614,113.7969, 18.1862, 41.7308,  17,220.0000,197.0059,141.6215,361.8911,281.8911,266.0514,197.0059,
≤‚ ‘1493816327,SGSH222,P’æ, 80.0000,  1.1429,328.1993,329.4047,232.2346,375.0850,372.9343, 20.3117, 34.3039,  17,500.0000,171.9652,373.8955,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 85.0000,  1.5786,350.0000,348.3354,230.7812,552.4997,555.6366, 24.2585, 26.6090,  19,500.0000,170.8890,463.1268,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 85.0000,  0.3643,333.1472,333.7336,266.0514,121.3603,120.5109, 19.3117, 41.2462,  17,220.0000,197.0059,150.6619,361.8911,281.8911,266.0514,197.0059,
≤‚ ‘1493816327,SGSH222,P’æ, 85.0000,  1.2143,326.8367,328.1175,232.2346,396.8733,394.4909, 21.5407, 33.8321,  17,500.0000,171.9652,398.5035,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 90.0000,  1.6714,350.0000,348.2375,230.7812,584.9998,588.4576, 25.8451, 25.5785,  19,500.0000,170.8890,489.0757,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 90.0000,  0.3857,332.1558,332.7768,270.0825,128.1169,127.1783, 19.9246, 41.7394,  16,220.0000,199.9908,163.7184,361.8911,281.8911,270.0825,199.9908,
≤‚ ‘1493816327,SGSH222,P’æ, 90.0000,  1.2857,325.4742,326.8303,232.2346,418.4669,415.8414, 22.7687, 33.3544,  17,500.0000,171.9652,423.2171,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ, 95.0000,  1.7643,350.0000,348.1396,230.7812,617.4996,621.2934, 27.4677, 24.5077,  19,500.0000,170.8890,514.7882,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ, 95.0000,  0.4071,331.1645,331.8199,270.0825,134.8307,133.7984, 21.0228, 41.2622,  16,220.0000,199.9908,173.0037,361.8911,281.8911,270.0825,199.9908,
≤‚ ‘1493816327,SGSH222,P’æ, 95.0000,  1.3571,324.1116,325.5431,232.2346,439.8660,436.9859, 23.9963, 32.8706,  17,500.0000,171.9652,448.0303,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,100.0000,  1.8571,350.0000,348.0416,230.7812,649.9997,654.1448, 29.1321, 23.3910,  19,500.0000,170.8890,540.2441,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ,100.0000,  0.4286,330.1731,330.8631,274.2376,141.5024,140.3721, 21.5689, 41.7769,  15,220.0000,203.0676,186.8343,361.8911,281.8911,274.2376,203.0676,
≤‚ ‘1493816327,SGSH222,P’æ,100.0000,  1.4286,322.7491,324.2559,232.2346,461.0703,457.9241, 25.2241, 32.3804,  17,500.0000,171.9652,472.9372,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,105.0000,  1.9500,350.0000,347.9437,230.7812,682.4998,687.0113, 30.8451, 22.2216,  19,500.0000,170.8890,565.4202,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ,105.0000,  0.4500,329.1818,329.9062,274.2376,148.1315,146.8990, 22.6409, 41.3072,  15,220.0000,203.0676,196.3647,361.8911,281.8911,274.2376,203.0676,
≤‚ ‘1493816327,SGSH222,P’æ,105.0000,  1.5000,321.3865,322.9687,232.2346,482.0799,478.6563, 26.4526, 31.8835,  17,500.0000,171.9652,497.9316,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,110.0000,  2.0429,350.0000,347.8458,230.7812,714.9997,719.8926, 32.6160, 20.9906,  19,500.0000,170.8890,590.2903,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ,110.0000,  0.4714,328.1904,328.9494,278.5226,154.7179,153.3786, 23.1233, 41.8430,  14,220.0000,206.2405,210.9931,361.8911,281.8911,278.5226,206.2405,
≤‚ ‘1493816327,SGSH222,P’æ,110.0000,  1.5714,320.0240,321.6815,232.2346,502.8950,499.1825, 27.6824, 31.3796,  17,500.0000,171.9652,523.0080,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,115.0000,  2.1357,350.0000,347.7479,230.7812,747.4998,752.7894, 34.4562, 19.6864,  19,500.0000,170.8890,614.8248,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ,115.0000,  0.4929,327.1991,327.9925,278.5226,161.2620,159.8117, 24.1703, 41.3813,  14,220.0000,206.2405,220.7682,361.8911,281.8911,278.5226,206.2405,
≤‚ ‘1493816327,SGSH222,P’æ,115.0000,  1.6429,318.6614,320.3943,232.2346,523.5154,519.5025, 28.9141, 30.8683,  17,500.0000,171.9652,548.1603,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,120.0000,  2.2286,350.0000,347.6500,230.7812,779.9996,785.7011, 36.3817, 18.2934,  19,500.0000,170.8890,638.9882,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ,120.0000,  0.5143,326.2077,327.0357,282.9436,167.7635,166.1977, 24.5919, 41.9377,  13,220.0000,209.5142,236.2222,361.8911,281.8911,282.9436,209.5142,
≤‚ ‘1493816327,SGSH222,P’æ,120.0000,  1.7143,317.2989,319.1071,232.2346,543.9411,539.6164, 30.1483, 30.3492,  17,500.0000,171.9652,573.3828,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,125.0000,  2.3214,350.0000,347.5521,230.7812,812.4998,818.6283, 38.4147, 16.7894,  19,500.0000,170.8890,662.7386,740.3461,660.3461,230.7812,170.8890,
≤‚ ‘1493816327,SGSH222,K’æ,125.0000,  0.5357,325.2164,326.0788,282.9436,174.2228,172.5372, 25.6147, 41.4841,  13,220.0000,209.5142,246.2430,361.8911,281.8911,282.9436,209.5142,
≤‚ ‘1493816327,SGSH222,P’æ,125.0000,  1.7857,315.9363,317.8199,232.2346,564.1722,559.5242, 31.3856, 29.8220,  17,500.0000,171.9652,598.6696,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,130.0000,  2.4143,350.0000,347.4541,233.1361,844.9998,851.5703, 38.9728, 17.1505,  18,500.0000,172.6328,705.7406,740.3461,660.3461,233.1361,172.6328,
≤‚ ‘1493816327,SGSH222,K’æ,130.0000,  0.5571,324.2251,325.1220,282.9436,180.6393,178.8296, 26.6393, 41.0263,  13,220.0000,209.5142,256.2667,361.8911,281.8911,282.9436,209.5142,
≤‚ ‘1493816327,SGSH222,P’æ,130.0000,  1.8571,314.5738,316.5327,232.2346,584.2086,579.2259, 32.6268, 29.2862,  17,500.0000,171.9652,624.0151,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,135.0000,  2.5071,350.0000,347.3562,233.1361,877.4997,884.5275, 41.0811, 15.5568,  18,500.0000,172.6328,729.5950,740.3461,660.3461,233.1361,172.6328,
≤‚ ‘1493816327,SGSH222,K’æ,135.0000,  0.5786,323.2337,324.1652,287.5072,187.0133,185.0750, 26.9773, 41.6156,  12,220.0000,212.8935,272.8202,361.8911,281.8911,287.5072,212.8935,
≤‚ ‘1493816327,SGSH222,P’æ,135.0000,  1.9286,313.2113,315.2455,232.2346,604.0505,598.7216, 33.8724, 28.7413,  17,500.0000,171.9652,649.4135,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,140.0000,  2.6000,350.0000,347.2583,235.5396,909.9998,917.5001, 41.5314, 15.9949,  17,500.0000,174.4125,774.6203,740.3461,660.3461,235.5396,174.4125,
≤‚ ‘1493816327,SGSH222,K’æ,140.0000,  0.6000,322.2424,323.2083,287.5072,193.3451,191.2739, 27.9786, 41.1663,  12,220.0000,212.8935,283.0895,361.8911,281.8911,287.5072,212.8935,
≤‚ ‘1493816327,SGSH222,P’æ,140.0000,  2.0000,311.8487,313.9583,232.2346,623.6975,618.0111, 35.1233, 28.1868,  17,500.0000,171.9652,674.8588,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,145.0000,  2.6929,350.0000,347.1604,237.9931,942.4996,950.4875, 41.9418, 16.4540,  16,500.0000,176.2293,821.1296,740.3461,660.3461,237.9931,176.2293,
≤‚ ‘1493816327,SGSH222,K’æ,145.0000,  0.6214,321.2510,322.2515,292.2204,199.6339,197.4254, 28.2609, 41.7755,  11,220.0000,216.3835,300.5355,361.8911,281.8911,292.2204,216.3835,
≤‚ ‘1493816327,SGSH222,P’æ,145.0000,  2.0714,310.4862,312.6711,232.2346,643.1502,637.0947, 36.3801, 27.6220,  17,500.0000,171.9652,700.3456,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH222,S’æ,150.0000,  2.7857,350.0000,347.0625,240.4983,974.9996,983.4902, 42.3146, 16.9325,  15,500.0000,178.0843,869.1566,740.3461,660.3461,240.4983,178.0843,
≤‚ ‘1493816327,SGSH222,K’æ,150.0000,  0.6429,320.2597,321.2946,292.2204,205.8806,203.5305, 29.2396, 41.3349,  11,220.0000,216.3835,311.0523,361.8911,281.8911,292.2204,216.3835,
≤‚ ‘1493816327,SGSH222,P’æ,150.0000,  2.1429,309.1236,311.3839,232.2346,662.4079,655.9720, 37.6437, 27.0465,  17,500.0000,171.9652,725.8676,612.5112,532.5112,232.2346,171.9652,
≤‚ ‘1493816327,SGSH444,S’æ, 10.0000,  0.1857,350.0000,349.8042,207.7031, 64.9996, 65.1413,  3.6817, 30.5063,  19,450.0000,153.8001, 41.3053,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 10.0000,  0.0429,348.0173,348.0863,236.8416, 14.9144, 14.8800,  2.8993, 41.3914,  15,190.0000,175.3766, 13.8052,361.8911,281.8911,236.8416,175.3766,
≤‚ ‘1493816327,SGSH444,P’æ, 10.0000,  0.1429,347.2749,347.4256,209.0111, 49.6109, 49.5023,  3.5183, 32.2110,  17,450.0000,154.7687, 33.3857,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 15.0000,  0.2786,350.0000,349.7062,207.7031, 97.4995, 97.7349,  5.5359, 29.4991,  19,450.0000,153.8001, 61.8754,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 15.0000,  0.0643,347.0260,347.1295,240.5422, 22.3081, 22.2499,  4.1958, 41.8525,  14,190.0000,178.1168, 21.4692,361.8911,281.8911,240.5422,178.1168,
≤‚ ‘1493816327,SGSH444,P’æ, 15.0000,  0.2143,345.9124,346.1384,209.0111, 74.1243, 73.9442,  5.2372, 31.6558,  17,450.0000,154.7687, 50.5037,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 20.0000,  0.3714,350.0000,349.6083,207.7031,129.9999,130.3440,  7.4051, 28.4595,  19,450.0000,153.8001, 82.3649,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 20.0000,  0.0857,346.0346,346.1726,240.5422, 29.6600, 29.5736,  5.5797, 41.3175,  14,190.0000,178.1168, 28.7130,361.8911,281.8911,240.5422,178.1168,
≤‚ ‘1493816327,SGSH444,P’æ, 20.0000,  0.2857,344.5498,344.8512,209.0111, 98.4428, 98.1799,  6.9343, 31.0917,  17,450.0000,154.7687, 67.8829,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 25.0000,  0.4643,350.0000,349.5104,207.7031,162.4999,162.9679,  9.2939, 27.3840,  19,450.0000,153.8001,102.7531,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 25.0000,  0.1071,345.0433,345.2158,244.3604, 36.9688, 36.8499,  6.7387, 41.8042,  13,190.0000,180.9441, 37.1589,361.8911,281.8911,244.3604,180.9441,
≤‚ ‘1493816327,SGSH444,P’æ, 25.0000,  0.3571,343.1873,343.5640,209.0111,122.5669,122.2096,  8.6129, 30.5183,  17,450.0000,154.7687, 85.5084,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 30.0000,  0.5571,350.0000,349.4125,207.7031,194.9999,195.6070, 11.2080, 26.2679,  19,450.0000,153.8001,123.0189,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 30.0000,  0.1286,344.0519,344.2589,244.3604, 44.2351, 44.0794,  8.0691, 41.2772,  13,190.0000,180.9441, 44.7077,361.8911,281.8911,244.3604,180.9441,
≤‚ ‘1493816327,SGSH444,P’æ, 30.0000,  0.4286,341.8247,342.2768,209.0111,146.4964,146.0332, 10.2757, 29.9350,  17,450.0000,154.7687,103.3660,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 35.0000,  0.6500,350.0000,349.3146,207.7031,227.4999,228.2612, 13.1537, 25.1060,  19,450.0000,153.8001,143.1396,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 35.0000,  0.1500,343.0606,343.3021,248.3017, 51.4589, 51.2620,  9.1061, 41.7892,  12,190.0000,183.8625, 53.9386,361.8911,281.8911,248.3017,183.8625,
≤‚ ‘1493816327,SGSH444,P’æ, 35.0000,  0.5000,340.4622,340.9896,209.0111,170.2311,169.6507, 11.9255, 29.3412,  17,450.0000,154.7687,121.4421,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 40.0000,  0.7429,350.0000,349.2167,207.7031,259.9999,260.9305, 15.1387, 23.8914,  19,450.0000,153.8001,163.0907,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 40.0000,  0.1714,342.0692,342.3452,248.3017, 58.6403, 58.3977, 10.3890, 41.2705,  12,190.0000,183.8625, 61.7847,361.8911,281.8911,248.3017,183.8625,
≤‚ ‘1493816327,SGSH444,P’æ, 40.0000,  0.5714,339.0996,339.7024,209.0111,193.7713,193.0622, 13.5647, 28.7362,  17,450.0000,154.7687,139.7239,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 45.0000,  0.8357,350.0000,349.1187,207.7031,292.4999,293.6150, 17.1723, 22.6157,  19,450.0000,153.8001,182.8453,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 45.0000,  0.1929,341.0779,341.3884,252.3722, 65.7791, 65.4866, 11.3161, 41.8076,  11,190.0000,186.8767, 71.8093,361.8911,281.8911,252.3722,186.8767,
≤‚ ‘1493816327,SGSH444,P’æ, 45.0000,  0.6429,337.7371,338.4152,209.0111,217.1168,216.2675, 15.1957, 28.1193,  17,450.0000,154.7687,158.1991,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 50.0000,  0.9286,350.0000,349.0208,207.7031,324.9999,326.3147, 19.2662, 21.2678,  19,450.0000,153.8001,202.3733,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 50.0000,  0.2143,340.0866,340.4315,252.3722, 72.8755, 72.5286, 12.5561, 41.2974,  11,190.0000,186.8767, 79.9468,361.8911,281.8911,252.3722,186.8767,
≤‚ ‘1493816327,SGSH444,P’æ, 50.0000,  0.7143,336.3745,337.1280,209.0111,240.2676,239.2668, 16.8207, 27.4898,  17,450.0000,154.7687,176.8558,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 55.0000,  1.0214,350.0000,348.9229,207.7031,357.4998,359.0295, 21.4358, 19.8331,  19,450.0000,153.8001,221.6403,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 55.0000,  0.2357,339.0952,339.4747,256.5784, 79.9293, 79.5238, 13.3827, 41.8592,  10,190.0000,189.9913, 90.7786,361.8911,281.8911,256.5784,189.9913,
≤‚ ‘1493816327,SGSH444,P’æ, 55.0000,  0.7857,335.0120,335.8408,209.0111,263.2238,262.0600, 18.4418, 26.8467,  17,450.0000,154.7687,195.6826,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 60.0000,  1.1143,350.0000,348.8250,207.7031,389.9998,391.7595, 23.7022, 18.2909,  19,450.0000,153.8001,240.6062,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 60.0000,  0.2571,338.1039,338.5178,256.5784, 86.9408, 86.4722, 14.5834, 41.3579,  10,190.0000,189.9913, 99.2032,361.8911,281.8911,256.5784,189.9913,
≤‚ ‘1493816327,SGSH444,P’æ, 60.0000,  0.8571,333.6494,334.5536,209.0111,285.9853,284.6470, 20.0613, 26.1890,  17,450.0000,154.7687,214.6684,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 65.0000,  1.2071,350.0000,348.7271,207.7031,422.4999,424.5046, 26.0959, 16.6115,  19,450.0000,153.8001,259.2223,740.3461,660.3461,207.7031,153.8001,
≤‚ ‘1493816327,SGSH444,K’æ, 65.0000,  0.2786,337.1125,337.5610,260.9272, 93.9097, 93.3737, 15.3175, 41.9439,   9,190.0000,193.2115,110.8605,361.8911,281.8911,260.9272,193.2115,
≤‚ ‘1493816327,SGSH444,P’æ, 65.0000,  0.9286,332.2869,333.2664,209.0111,308.5522,307.0280, 21.6813, 25.5155,  17,450.0000,154.7687,233.8023,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 70.0000,  1.3000,350.0000,348.6292,209.8225,454.9998,457.2649, 27.2140, 16.8064,  18,450.0000,155.3695,288.6409,740.3461,660.3461,209.8225,155.3695,
≤‚ ‘1493816327,SGSH444,K’æ, 70.0000,  0.3000,336.1212,336.6042,260.9272,100.8360,100.2282, 16.4816, 41.4519,   9,190.0000,193.2115,119.5691,361.8911,281.8911,260.9272,193.2115,
≤‚ ‘1493816327,SGSH444,P’æ, 70.0000,  1.0000,330.9244,331.9792,209.0111,330.9245,329.2029, 23.3040, 24.8251,  17,450.0000,154.7687,253.0737,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 75.0000,  1.3929,350.0000,348.5312,211.9856,487.4998,490.0403, 28.2554, 17.0339,  17,450.0000,156.9712,319.4121,740.3461,660.3461,211.9856,156.9712,
≤‚ ‘1493816327,SGSH444,K’æ, 75.0000,  0.3214,335.1298,335.6473,260.9272,107.7200,107.0360, 17.6455, 40.9550,   9,190.0000,193.2115,128.2955,361.8911,281.8911,260.9272,193.2115,
≤‚ ‘1493816327,SGSH444,P’æ, 75.0000,  1.0714,329.5618,330.6920,209.0111,353.1021,351.1716, 24.9318, 24.1161,  17,450.0000,154.7687,272.4719,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 80.0000,  1.4857,350.0000,348.4333,214.1938,519.9999,522.8310, 29.2249, 17.2927,  16,450.0000,158.6063,351.5521,740.3461,660.3461,214.1938,158.6063,
≤‚ ‘1493816327,SGSH444,K’æ, 80.0000,  0.3429,334.1385,334.6905,265.4259,114.5617,113.7972, 18.2596, 41.5791,   8,190.0000,196.5427,141.0659,361.8911,281.8911,265.4259,196.5427,
≤‚ ‘1493816327,SGSH444,P’æ, 80.0000,  1.1429,328.1993,329.4047,209.0111,375.0848,372.9342, 26.5672, 23.3870,  17,450.0000,154.7687,291.9863,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 85.0000,  1.5786,350.0000,348.3354,214.1938,552.4999,555.6368, 31.5913, 15.5659,  16,450.0000,158.6063,371.4869,740.3461,660.3461,214.1938,158.6063,
≤‚ ‘1493816327,SGSH444,K’æ, 85.0000,  0.3643,333.1472,333.7336,265.4259,121.3607,120.5113, 19.3897, 41.0920,   8,190.0000,196.5427,150.0719,361.8911,281.8911,265.4259,196.5427,
≤‚ ‘1493816327,SGSH444,P’æ, 85.0000,  1.2143,326.8367,328.1175,209.0111,396.8731,394.4907, 28.2127, 22.6358,  17,450.0000,154.7687,311.6068,612.5112,532.5112,209.0111,154.7687,
≤‚ ‘1493816327,SGSH444,S’æ, 90.0000,  1.6714,350.0000,348.2375,216.4485,584.9998,588.4576, 32.4255, 15.9039,  15,450.0000,160.2759,405.6051,740.3461,660.3461,216.4485,160.2759,
